date,BTC,Gold
2025-01-27,102087.68750000,2737.50000000
2025-01-28,101332.47656250,2766.80004883
2025-01-29,103703.21093750,2769.10009766
2025-01-30,104735.30468750,2823.00000000
2025-01-31,102405.02343750,2812.50000000
2025-02-01,100655.90625000,
2025-02-02,97688.97656250,
2025-02-03,101405.42187500,2833.89990234
2025-02-04,97871.82031250,2853.30004883
2025-02-05,96615.44531250,2871.60009766
2025-02-06,96593.29687500,2856.00000000
2025-02-07,96529.08593750,2867.30004883
2025-02-08,96482.45312500,
2025-02-09,96500.09375000,
2025-02-10,97437.55468750,2914.30004883
2025-02-11,95747.42968750,2912.50000000
2025-02-12,97885.85937500,2909.00000000
2025-02-13,96623.86718750,2925.89990234
2025-02-14,97508.96875000,2883.60009766
2025-02-15,97580.35156250,
2025-02-16,96175.03125000,
2025-02-17,95773.38281250,
2025-02-18,95539.54687500,2931.60009766
2025-02-19,96635.60937500,2919.39990234
2025-02-20,98333.93750000,2940.00000000
2025-02-21,96125.54687500,2937.60009766
2025-02-22,96577.75781250,
2025-02-23,96273.92187500,
2025-02-24,91418.17187500,2947.89990234
2025-02-25,88736.17187500,2904.50000000
2025-02-26,84347.02343750,2916.80004883
2025-02-27,84704.22656250,2883.19995117
2025-02-28,84373.00781250,2836.80004883
2025-03-01,86031.91406250,
2025-03-02,94248.35156250,
2025-03-03,86065.67187500,2890.19995117
2025-03-04,87222.19531250,2909.60009766
2025-03-05,90623.56250000,2915.30004883
2025-03-06,89961.72656250,2916.60009766
2025-03-07,86742.67187500,2904.69995117
2025-03-08,86154.59375000,
2025-03-09,80601.03906250,
2025-03-10,78532.00000000,2891.00000000
2025-03-11,82862.21093750,2912.89990234
2025-03-12,83722.35937500,2939.10009766
2025-03-13,81066.70312500,2984.30004883
2025-03-14,83969.10156250,2994.50000000
2025-03-15,84343.10937500,
2025-03-16,82579.68750000,
2025-03-17,84075.68750000,3000.00000000
2025-03-18,82718.50000000,3035.10009766
2025-03-19,86854.22656250,3035.89990234
2025-03-20,84167.19531250,3040.00000000
2025-03-21,84043.24218750,3018.19995117
2025-03-22,83832.48437500,
2025-03-23,86054.37500000,
2025-03-24,87498.91406250,3013.10009766
2025-03-25,87471.70312500,3023.69995117
2025-03-26,86900.88281250,3020.89990234
2025-03-27,87177.10156250,3060.19995117
2025-03-28,84353.14843750,3086.50000000
2025-03-29,82597.58593750,
2025-03-30,82334.52343750,
2025-03-31,82548.91406250,3122.80004883
2025-04-01,85169.17187500,3118.89990234
2025-04-02,82485.71093750,3139.89990234
2025-04-03,83102.82812500,3097.00000000
2025-04-04,83843.80468750,3012.00000000
2025-04-05,83504.79687500,
2025-04-06,78214.48437500,
2025-04-07,79235.33593750,2951.30004883
2025-04-08,76271.95312500,2968.39990234
2025-04-09,82573.95312500,3056.50000000
2025-04-10,79626.14062500,3155.19995117
2025-04-11,83404.83593750,3222.19995117
2025-04-12,85287.10937500,
2025-04-13,83684.97656250,
2025-04-14,84542.39062500,3204.80004883
2025-04-15,83668.99218750,3218.69995117
2025-04-16,84033.86718750,3326.60009766
2025-04-17,84895.75000000,3308.69995117
2025-04-18,84450.80468750,
2025-04-19,85063.41406250,
2025-04-20,85174.30468750,
2025-04-21,87518.90625000,3406.19995117
2025-04-22,93441.89062500,3400.80004883
2025-04-23,93699.10937500,3276.30004883
2025-04-24,93943.79687500,3332.00000000
2025-04-25,94720.50000000,3282.39990234
2025-04-26,94646.92968750,
2025-04-27,93754.84375000,
2025-04-28,94978.75000000,3332.50000000
2025-04-29,94284.78906250,3318.80004883
2025-04-30,94207.31250000,3305.00000000
2025-05-01,96492.33593750,3210.00000000
2025-05-02,96910.07031250,3231.89990234
2025-05-03,95891.79687500,
2025-05-04,94315.97656250,
2025-05-05,94748.05468750,3311.30004883
2025-05-06,96802.47656250,3411.39990234
2025-05-07,97032.32031250,3381.39990234
2025-05-08,103241.46093750,3296.60009766
2025-05-09,102970.85156250,3335.39990234
2025-05-10,104696.32812500,
2025-05-11,104106.35937500,
2025-05-12,102812.95312500,3220.00000000
2025-05-13,104169.81250000,3240.30004883
2025-05-14,103539.41406250,3181.39990234
2025-05-15,103744.64062500,3220.69995117
2025-05-16,103489.28906250,3182.00000000
2025-05-17,103191.08593750,
2025-05-18,106446.00781250,
2025-05-19,105606.17968750,3228.89990234
2025-05-20,106791.08593750,3280.30004883
2025-05-21,109678.07812500,3309.30004883
2025-05-22,111673.28125000,3292.30004883
2025-05-23,107287.79687500,3363.60009766
2025-05-24,107791.15625000,
2025-05-25,109035.39062500,
2025-05-26,109440.36718750,
2025-05-27,108994.64062500,3299.10009766
2025-05-28,107802.32812500,3293.60009766
2025-05-29,105641.75781250,3317.10009766
2025-05-30,103998.57031250,3288.89990234
2025-05-31,104638.09375000,
2025-06-01,105652.10156250,
2025-06-02,105881.53125000,3370.60009766
2025-06-03,105432.46875000,3350.19995117
2025-06-04,104731.98437500,3373.50000000
2025-06-05,101575.95312500,3350.69995117
2025-06-06,104390.34375000,3322.69995117
2025-06-07,105615.62500000,
2025-06-08,105793.64843750,
2025-06-09,110294.10156250,3332.10009766
2025-06-10,110257.23437500,3320.89990234
2025-06-11,108686.62500000,3321.30004883
2025-06-12,105929.05468750,3380.89990234
2025-06-13,106090.96875000,3431.19995117
2025-06-14,105472.40625000,
2025-06-15,105552.02343750,
2025-06-16,106796.75781250,3396.39990234
2025-06-17,104601.11718750,3386.60009766
2025-06-18,104883.32812500,3389.80004883
2025-06-19,104684.28906250,
2025-06-20,103309.60156250,3368.10009766
2025-06-21,102257.40625000,
2025-06-22,100987.14062500,
2025-06-23,105577.77343750,3377.69995117
2025-06-24,106045.63281250,3317.39990234
2025-06-25,107361.25781250,3327.10009766
2025-06-26,106960.00000000,3333.50000000
2025-06-27,107088.42968750,3273.69995117
2025-06-28,107327.70312500,
2025-06-29,108385.57031250,
2025-06-30,107135.33593750,3294.39990234
2025-07-01,105698.28125000,3336.69995117
2025-07-02,108859.32031250,3348.00000000
2025-07-03,109647.97656250,3331.60009766
2025-07-04,108034.33593750,3332.50000000
2025-07-05,108231.17968750,
2025-07-06,109232.07031250,
2025-07-07,108299.85156250,3332.19995117
2025-07-08,108950.27343750,3307.00000000
2025-07-09,111326.55468750,3311.60009766
2025-07-10,115987.20312500,3317.39990234
2025-07-11,117516.99218750,3356.00000000
2025-07-12,117435.22656250,
2025-07-13,119116.11718750,
2025-07-14,119849.70312500,3351.50000000
2025-07-15,117777.18750000,3329.80004883
2025-07-16,118738.50781250,3352.50000000
2025-07-17,119289.84375000,3340.10009766
2025-07-18,118003.22656250,3353.00000000
2025-07-19,117939.97656250,
2025-07-20,117300.78906250,
2025-07-21,117439.53906250,3401.89990234
2025-07-22,119995.41406250,3439.19995117
2025-07-23,118754.96093750,3394.10009766
2025-07-24,118368.00000000,3371.00000000
2025-07-25,117635.88281250,3334.00000000
2025-07-26,117947.36718750,
2025-07-27,119448.49218750,
2025-07-28,117924.47656250,3309.10009766
2025-07-29,117922.14843750,3323.39990234
2025-07-30,117831.18750000,3295.80004883
2025-07-31,115758.20312500,3293.19995117
2025-08-01,113320.08593750,3347.69995117
2025-08-02,112526.91406250,
2025-08-03,114217.67187500,
2025-08-04,115071.88281250,3374.39990234
2025-08-05,114141.44531250,3381.89990234
2025-08-06,115028.00000000,3380.00000000
2025-08-07,117496.89843750,3400.30004883
2025-08-08,116688.72656250,3439.10009766
2025-08-09,116500.35937500,
2025-08-10,119306.75781250,
2025-08-11,118731.44531250,3353.10009766
2025-08-12,120172.90625000,3348.89990234
2025-08-13,123344.06250000,3358.69995117
2025-08-14,118359.57812500,3335.19995117
2025-08-15,117398.35156250,3336.00000000
2025-08-16,117491.35156250,
2025-08-17,117453.06250000,
2025-08-18,116252.31250000,3331.69995117
2025-08-19,112831.17968750,3313.39990234
2025-08-20,114274.74218750,3343.39990234
2025-08-21,112419.03125000,3336.89990234
2025-08-22,116874.08593750,3374.39990234
2025-08-23,115374.32812500,
2025-08-24,113458.42968750,
2025-08-25,110124.35156250,3373.80004883
2025-08-26,111802.65625000,3388.60009766
2025-08-27,111222.06250000,3404.60009766
2025-08-28,112544.80468750,3431.80004883
2025-08-29,108410.83593750,3473.69995117
2025-08-30,108808.07031250,
2025-08-31,108236.71093750,
2025-09-01,109250.59375000,
2025-09-02,111200.58593750,3549.39990234
2025-09-03,111723.21093750,3593.19995117
2025-09-04,110723.60156250,3565.80004883
2025-09-05,110650.98437500,3613.19995117
2025-09-06,110224.69531250,
2025-09-07,111167.61718750,
2025-09-08,112071.42968750,3638.10009766
2025-09-09,111530.54687500,3643.30004883
2025-09-10,113955.35937500,3643.60009766
2025-09-11,115507.53906250,3636.89990234
2025-09-12,116101.57812500,3649.39990234
2025-09-13,115950.50781250,
2025-09-14,115407.65625000,
2025-09-15,115444.87500000,3682.19995117
2025-09-16,116843.18750000,3688.89990234
2025-09-17,116468.50781250,3681.80004883
2025-09-18,117137.20312500,3643.69995117
2025-09-19,115688.85937500,3671.50000000
2025-09-20,115721.96093750,
2025-09-21,115306.09375000,
2025-09-22,112748.50781250,3740.69995117
2025-09-23,112014.50000000,3780.60009766
2025-09-24,113328.63281250,3732.10009766
2025-09-25,109049.28906250,3736.89990234
2025-09-26,109712.82812500,3775.30004883
2025-09-27,109681.94531250,
2025-09-28,112122.64062500,
2025-09-29,114400.38281250,3820.89990234
2025-09-30,114056.08593750,3840.80004883
2025-10-01,118648.92968750,3867.50000000
2025-10-02,120681.25781250,3839.69995117
2025-10-03,122266.53125000,3880.80004883
2025-10-04,122425.42968750,
2025-10-05,123513.47656250,
2025-10-06,124752.53125000,3948.50000000
2025-10-07,121451.38281250,3976.60009766
2025-10-08,123354.86718750,4043.30004883
2025-10-09,121705.58593750,3946.30004883
2025-10-10,113214.36718750,3975.89990234
2025-10-11,110807.88281250,
2025-10-12,115169.76562500,
2025-10-13,115271.07812500,4108.60009766
2025-10-14,113118.66406250,4138.70019531
2025-10-15,110783.16406250,4176.89990234
2025-10-16,108186.03906250,4280.20019531
2025-10-17,106467.78906250,4189.89990234
2025-10-18,107198.26562500,
2025-10-19,108666.71093750,
2025-10-20,110588.92968750,4336.39990234
2025-10-21,108476.89062500,4087.69995117
2025-10-22,107688.58593750,4044.39990234
2025-10-23,110069.72656250,4125.50000000
2025-10-24,111033.92187500,4118.39990234
2025-10-25,111641.72656250,
2025-10-26,114472.44531250,
2025-10-27,114119.32812500,4001.89990234
2025-10-28,112956.16406250,3966.19995117
2025-10-29,110055.30468750,3983.69995117
2025-10-30,,4001.30004883
2025-10-31,109879.86718750,4014.00000000
